event_id,event_date,storm_group_id,storm_min_time_ut,min_symh_or_dst,storm_class,include_reason,phase_window,priority_level,opportunity_type
storm_092_2013060702_20130607,2013-06-07,storm_092_2013060702,2013-06-07T02:30:00Z,-78.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_092_2013060702_20130608,2013-06-08,storm_092_2013060702,2013-06-07T02:30:00Z,-78.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_093_2013062906_20130627,2013-06-27,storm_093_2013062906,2013-06-29T06:30:00Z,-102.0,major_storm,dst_threshold_strong_pm2_p3,storm_day_minus_2,major_subset,storm_index_selected
storm_093_2013062906_20130628,2013-06-28,storm_093_2013062906,2013-06-29T06:30:00Z,-102.0,major_storm,dst_threshold_strong_pm2_p3,storm_day_minus_1,major_subset,storm_index_selected
storm_093_2013062906_20130629,2013-06-29,storm_093_2013062906,2013-06-29T06:30:00Z,-102.0,major_storm,dst_threshold_strong_pm2_p3,storm_min_day,major_subset,storm_index_selected
storm_094_2013063001_20130629,2013-06-29,storm_094_2013063001,2013-06-30T01:30:00Z,-51.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_093_2013062906_20130630,2013-06-30,storm_093_2013062906,2013-06-29T06:30:00Z,-102.0,major_storm,dst_threshold_strong_pm2_p3,storm_day_plus_1,major_subset,storm_index_selected
storm_094_2013063001_20130630,2013-06-30,storm_094_2013063001,2013-06-30T01:30:00Z,-51.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_093_2013062906_20130701,2013-07-01,storm_093_2013062906,2013-06-29T06:30:00Z,-102.0,major_storm,dst_threshold_strong_pm2_p3,storm_day_plus_2,major_subset,storm_index_selected
storm_094_2013063001_20130701,2013-07-01,storm_094_2013063001,2013-06-30T01:30:00Z,-51.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_093_2013062906_20130702,2013-07-02,storm_093_2013062906,2013-06-29T06:30:00Z,-102.0,major_storm,dst_threshold_strong_pm2_p3,storm_day_plus_3,major_subset,storm_index_selected
storm_095_2013070618_20130705,2013-07-05,storm_095_2013070618,2013-07-06T18:30:00Z,-87.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_095_2013070618_20130706,2013-07-06,storm_095_2013070618,2013-07-06T18:30:00Z,-87.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_095_2013070618_20130707,2013-07-07,storm_095_2013070618,2013-07-06T18:30:00Z,-87.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_096_2013071008_20130709,2013-07-09,storm_096_2013071008,2013-07-10T08:30:00Z,-51.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_097_2013071011_20130709,2013-07-09,storm_097_2013071011,2013-07-10T11:30:00Z,-54.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_098_2013071021_20130709,2013-07-09,storm_098_2013071021,2013-07-10T21:30:00Z,-56.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_096_2013071008_20130710,2013-07-10,storm_096_2013071008,2013-07-10T08:30:00Z,-51.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_097_2013071011_20130710,2013-07-10,storm_097_2013071011,2013-07-10T11:30:00Z,-54.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_098_2013071021_20130710,2013-07-10,storm_098_2013071021,2013-07-10T21:30:00Z,-56.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_096_2013071008_20130711,2013-07-11,storm_096_2013071008,2013-07-10T08:30:00Z,-51.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_097_2013071011_20130711,2013-07-11,storm_097_2013071011,2013-07-10T11:30:00Z,-54.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_098_2013071021_20130711,2013-07-11,storm_098_2013071021,2013-07-10T21:30:00Z,-56.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_099_2013071422_20130713,2013-07-13,storm_099_2013071422,2013-07-14T22:30:00Z,-81.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_099_2013071422_20130714,2013-07-14,storm_099_2013071422,2013-07-14T22:30:00Z,-81.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_100_2013071508_20130714,2013-07-14,storm_100_2013071508,2013-07-15T08:30:00Z,-52.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_101_2013071515_20130714,2013-07-14,storm_101_2013071515,2013-07-15T15:30:00Z,-54.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_099_2013071422_20130715,2013-07-15,storm_099_2013071422,2013-07-14T22:30:00Z,-81.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_100_2013071508_20130715,2013-07-15,storm_100_2013071508,2013-07-15T08:30:00Z,-52.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_101_2013071515_20130715,2013-07-15,storm_101_2013071515,2013-07-15T15:30:00Z,-54.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_100_2013071508_20130716,2013-07-16,storm_100_2013071508,2013-07-15T08:30:00Z,-52.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_101_2013071515_20130716,2013-07-16,storm_101_2013071515,2013-07-15T15:30:00Z,-54.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_102_2013080502_20130804,2013-08-04,storm_102_2013080502,2013-08-05T02:30:00Z,-50.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_102_2013080502_20130805,2013-08-05,storm_102_2013080502,2013-08-05T02:30:00Z,-50.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_102_2013080502_20130806,2013-08-06,storm_102_2013080502,2013-08-05T02:30:00Z,-50.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_103_2013082721_20130826,2013-08-26,storm_103_2013082721,2013-08-27T21:30:00Z,-59.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_103_2013082721_20130827,2013-08-27,storm_103_2013082721,2013-08-27T21:30:00Z,-59.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_104_2013082802_20130827,2013-08-27,storm_104_2013082802,2013-08-28T02:30:00Z,-53.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_103_2013082721_20130828,2013-08-28,storm_103_2013082721,2013-08-27T21:30:00Z,-59.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_104_2013082802_20130828,2013-08-28,storm_104_2013082802,2013-08-28T02:30:00Z,-53.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_104_2013082802_20130829,2013-08-29,storm_104_2013082802,2013-08-28T02:30:00Z,-53.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_105_2013100207_20131001,2013-10-01,storm_105_2013100207,2013-10-02T07:30:00Z,-72.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_106_2013100221_20131001,2013-10-01,storm_106_2013100221,2013-10-02T21:30:00Z,-54.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_105_2013100207_20131002,2013-10-02,storm_105_2013100207,2013-10-02T07:30:00Z,-72.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_106_2013100221_20131002,2013-10-02,storm_106_2013100221,2013-10-02T21:30:00Z,-54.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_107_2013100301_20131002,2013-10-02,storm_107_2013100301,2013-10-03T01:30:00Z,-53.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_105_2013100207_20131003,2013-10-03,storm_105_2013100207,2013-10-02T07:30:00Z,-72.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_106_2013100221_20131003,2013-10-03,storm_106_2013100221,2013-10-02T21:30:00Z,-54.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_107_2013100301_20131003,2013-10-03,storm_107_2013100301,2013-10-03T01:30:00Z,-53.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_107_2013100301_20131004,2013-10-04,storm_107_2013100301,2013-10-03T01:30:00Z,-53.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_108_2013100901_20131008,2013-10-08,storm_108_2013100901,2013-10-09T01:30:00Z,-69.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_108_2013100901_20131009,2013-10-09,storm_108_2013100901,2013-10-09T01:30:00Z,-69.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_108_2013100901_20131010,2013-10-10,storm_108_2013100901,2013-10-09T01:30:00Z,-69.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_109_2013103023_20131029,2013-10-29,storm_109_2013103023,2013-10-30T23:30:00Z,-56.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_109_2013103023_20131030,2013-10-30,storm_109_2013103023,2013-10-30T23:30:00Z,-56.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_109_2013103023_20131031,2013-10-31,storm_109_2013103023,2013-10-30T23:30:00Z,-56.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_110_2013110712_20131106,2013-11-06,storm_110_2013110712,2013-11-07T12:30:00Z,-50.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_110_2013110712_20131107,2013-11-07,storm_110_2013110712,2013-11-07T12:30:00Z,-50.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_110_2013110712_20131108,2013-11-08,storm_110_2013110712,2013-11-07T12:30:00Z,-50.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_111_2013110908_20131108,2013-11-08,storm_111_2013110908,2013-11-09T08:30:00Z,-80.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_111_2013110908_20131109,2013-11-09,storm_111_2013110908,2013-11-09T08:30:00Z,-80.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_111_2013110908_20131110,2013-11-10,storm_111_2013110908,2013-11-09T08:30:00Z,-80.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_112_2013111107_20131110,2013-11-10,storm_112_2013111107,2013-11-11T07:30:00Z,-68.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_112_2013111107_20131111,2013-11-11,storm_112_2013111107,2013-11-11T07:30:00Z,-68.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_112_2013111107_20131112,2013-11-12,storm_112_2013111107,2013-11-11T07:30:00Z,-68.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_113_2013120808_20131207,2013-12-07,storm_113_2013120808,2013-12-08T08:30:00Z,-66.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_113_2013120808_20131208,2013-12-08,storm_113_2013120808,2013-12-08T08:30:00Z,-66.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_113_2013120808_20131209,2013-12-09,storm_113_2013120808,2013-12-08T08:30:00Z,-66.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_114_2014021908_20140217,2014-02-17,storm_114_2014021908,2014-02-19T08:30:00Z,-119.0,major_storm,dst_threshold_strong_pm2_p3,storm_day_minus_2,major_subset,storm_index_selected
storm_114_2014021908_20140218,2014-02-18,storm_114_2014021908,2014-02-19T08:30:00Z,-119.0,major_storm,dst_threshold_strong_pm2_p3,storm_day_minus_1,major_subset,storm_index_selected
storm_114_2014021908_20140219,2014-02-19,storm_114_2014021908,2014-02-19T08:30:00Z,-119.0,major_storm,dst_threshold_strong_pm2_p3,storm_min_day,major_subset,storm_index_selected
storm_115_2014022002_20140219,2014-02-19,storm_115_2014022002,2014-02-20T02:30:00Z,-53.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_116_2014022012_20140219,2014-02-19,storm_116_2014022012,2014-02-20T12:30:00Z,-95.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_114_2014021908_20140220,2014-02-20,storm_114_2014021908,2014-02-19T08:30:00Z,-119.0,major_storm,dst_threshold_strong_pm2_p3,storm_day_plus_1,major_subset,storm_index_selected
storm_115_2014022002_20140220,2014-02-20,storm_115_2014022002,2014-02-20T02:30:00Z,-53.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_116_2014022012_20140220,2014-02-20,storm_116_2014022012,2014-02-20T12:30:00Z,-95.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_117_2014022101_20140220,2014-02-20,storm_117_2014022101,2014-02-21T01:30:00Z,-56.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_118_2014022109_20140220,2014-02-20,storm_118_2014022109,2014-02-21T09:30:00Z,-53.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_114_2014021908_20140221,2014-02-21,storm_114_2014021908,2014-02-19T08:30:00Z,-119.0,major_storm,dst_threshold_strong_pm2_p3,storm_day_plus_2,major_subset,storm_index_selected
storm_115_2014022002_20140221,2014-02-21,storm_115_2014022002,2014-02-20T02:30:00Z,-53.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_116_2014022012_20140221,2014-02-21,storm_116_2014022012,2014-02-20T12:30:00Z,-95.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_117_2014022101_20140221,2014-02-21,storm_117_2014022101,2014-02-21T01:30:00Z,-56.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_118_2014022109_20140221,2014-02-21,storm_118_2014022109,2014-02-21T09:30:00Z,-53.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_119_2014022201_20140221,2014-02-21,storm_119_2014022201,2014-02-22T01:30:00Z,-64.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_114_2014021908_20140222,2014-02-22,storm_114_2014021908,2014-02-19T08:30:00Z,-119.0,major_storm,dst_threshold_strong_pm2_p3,storm_day_plus_3,major_subset,storm_index_selected
storm_117_2014022101_20140222,2014-02-22,storm_117_2014022101,2014-02-21T01:30:00Z,-56.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_118_2014022109_20140222,2014-02-22,storm_118_2014022109,2014-02-21T09:30:00Z,-53.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_119_2014022201_20140222,2014-02-22,storm_119_2014022201,2014-02-22T01:30:00Z,-64.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_120_2014022319_20140222,2014-02-22,storm_120_2014022319,2014-02-23T19:30:00Z,-55.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_121_2014022323_20140222,2014-02-22,storm_121_2014022323,2014-02-23T23:30:00Z,-54.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_119_2014022201_20140223,2014-02-23,storm_119_2014022201,2014-02-22T01:30:00Z,-64.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_120_2014022319_20140223,2014-02-23,storm_120_2014022319,2014-02-23T19:30:00Z,-55.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_121_2014022323_20140223,2014-02-23,storm_121_2014022323,2014-02-23T23:30:00Z,-54.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_120_2014022319_20140224,2014-02-24,storm_120_2014022319,2014-02-23T19:30:00Z,-55.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_121_2014022323_20140224,2014-02-24,storm_121_2014022323,2014-02-23T23:30:00Z,-54.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_122_2014022723_20140226,2014-02-26,storm_122_2014022723,2014-02-27T23:30:00Z,-97.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_122_2014022723_20140227,2014-02-27,storm_122_2014022723,2014-02-27T23:30:00Z,-97.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_122_2014022723_20140228,2014-02-28,storm_122_2014022723,2014-02-27T23:30:00Z,-97.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_123_2014030108_20140228,2014-02-28,storm_123_2014030108,2014-03-01T08:30:00Z,-52.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_123_2014030108_20140301,2014-03-01,storm_123_2014030108,2014-03-01T08:30:00Z,-52.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_123_2014030108_20140302,2014-03-02,storm_123_2014030108,2014-03-01T08:30:00Z,-52.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_124_2014041209_20140411,2014-04-11,storm_124_2014041209,2014-04-12T09:30:00Z,-87.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_124_2014041209_20140412,2014-04-12,storm_124_2014041209,2014-04-12T09:30:00Z,-87.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_125_2014041305_20140412,2014-04-12,storm_125_2014041305,2014-04-13T05:30:00Z,-63.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_124_2014041209_20140413,2014-04-13,storm_124_2014041209,2014-04-12T09:30:00Z,-87.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_125_2014041305_20140413,2014-04-13,storm_125_2014041305,2014-04-13T05:30:00Z,-63.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_125_2014041305_20140414,2014-04-14,storm_125_2014041305,2014-04-13T05:30:00Z,-63.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_126_2014043009_20140429,2014-04-29,storm_126_2014043009,2014-04-30T09:30:00Z,-67.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_126_2014043009_20140430,2014-04-30,storm_126_2014043009,2014-04-30T09:30:00Z,-67.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_126_2014043009_20140501,2014-05-01,storm_126_2014043009,2014-04-30T09:30:00Z,-67.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_127_2014082718_20140826,2014-08-26,storm_127_2014082718,2014-08-27T18:30:00Z,-79.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_127_2014082718_20140827,2014-08-27,storm_127_2014082718,2014-08-27T18:30:00Z,-79.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_128_2014082806_20140827,2014-08-27,storm_128_2014082806,2014-08-28T06:30:00Z,-63.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_129_2014082817_20140827,2014-08-27,storm_129_2014082817,2014-08-28T17:30:00Z,-52.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_127_2014082718_20140828,2014-08-28,storm_127_2014082718,2014-08-27T18:30:00Z,-79.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_128_2014082806_20140828,2014-08-28,storm_128_2014082806,2014-08-28T06:30:00Z,-63.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_129_2014082817_20140828,2014-08-28,storm_129_2014082817,2014-08-28T17:30:00Z,-52.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_128_2014082806_20140829,2014-08-29,storm_128_2014082806,2014-08-28T06:30:00Z,-63.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_129_2014082817_20140829,2014-08-29,storm_129_2014082817,2014-08-28T17:30:00Z,-52.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_130_2014091223_20140911,2014-09-11,storm_130_2014091223,2014-09-12T23:30:00Z,-88.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_130_2014091223_20140912,2014-09-12,storm_130_2014091223,2014-09-12T23:30:00Z,-88.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_130_2014091223_20140913,2014-09-13,storm_130_2014091223,2014-09-12T23:30:00Z,-88.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_131_2014100907_20141008,2014-10-08,storm_131_2014100907,2014-10-09T07:30:00Z,-51.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_131_2014100907_20141009,2014-10-09,storm_131_2014100907,2014-10-09T07:30:00Z,-51.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_131_2014100907_20141010,2014-10-10,storm_131_2014100907,2014-10-09T07:30:00Z,-51.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_132_2014102017_20141019,2014-10-19,storm_132_2014102017,2014-10-20T17:30:00Z,-51.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_132_2014102017_20141020,2014-10-20,storm_132_2014102017,2014-10-20T17:30:00Z,-51.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_132_2014102017_20141021,2014-10-21,storm_132_2014102017,2014-10-20T17:30:00Z,-51.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_133_2014102801_20141027,2014-10-27,storm_133_2014102801,2014-10-28T01:30:00Z,-57.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_133_2014102801_20141028,2014-10-28,storm_133_2014102801,2014-10-28T01:30:00Z,-57.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_133_2014102801_20141029,2014-10-29,storm_133_2014102801,2014-10-28T01:30:00Z,-57.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_134_2014111017_20141109,2014-11-09,storm_134_2014111017,2014-11-10T17:30:00Z,-65.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_135_2014111020_20141109,2014-11-09,storm_135_2014111020,2014-11-10T20:30:00Z,-52.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_134_2014111017_20141110,2014-11-10,storm_134_2014111017,2014-11-10T17:30:00Z,-65.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_135_2014111020_20141110,2014-11-10,storm_135_2014111020,2014-11-10T20:30:00Z,-52.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_134_2014111017_20141111,2014-11-11,storm_134_2014111017,2014-11-10T17:30:00Z,-65.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_135_2014111020_20141111,2014-11-11,storm_135_2014111020,2014-11-10T20:30:00Z,-52.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_136_2014111607_20141115,2014-11-15,storm_136_2014111607,2014-11-16T07:30:00Z,-59.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_136_2014111607_20141116,2014-11-16,storm_136_2014111607,2014-11-16T07:30:00Z,-59.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_136_2014111607_20141117,2014-11-17,storm_136_2014111607,2014-11-16T07:30:00Z,-59.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_137_2014121216_20141211,2014-12-11,storm_137_2014121216,2014-12-12T16:30:00Z,-53.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_138_2014121219_20141211,2014-12-11,storm_138_2014121219,2014-12-12T19:30:00Z,-51.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_137_2014121216_20141212,2014-12-12,storm_137_2014121216,2014-12-12T16:30:00Z,-53.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_138_2014121219_20141212,2014-12-12,storm_138_2014121219,2014-12-12T19:30:00Z,-51.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_137_2014121216_20141213,2014-12-13,storm_137_2014121216,2014-12-12T16:30:00Z,-53.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_138_2014121219_20141213,2014-12-13,storm_138_2014121219,2014-12-12T19:30:00Z,-51.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_139_2014122205_20141221,2014-12-21,storm_139_2014122205,2014-12-22T05:30:00Z,-71.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_139_2014122205_20141222,2014-12-22,storm_139_2014122205,2014-12-22T05:30:00Z,-71.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_140_2014122322_20141222,2014-12-22,storm_140_2014122322,2014-12-23T22:30:00Z,-57.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_139_2014122205_20141223,2014-12-23,storm_139_2014122205,2014-12-22T05:30:00Z,-71.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_140_2014122322_20141223,2014-12-23,storm_140_2014122322,2014-12-23T22:30:00Z,-57.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_141_2014122422_20141223,2014-12-23,storm_141_2014122422,2014-12-24T22:30:00Z,-53.0,moderate_storm,dst_threshold_pm1,storm_day_minus_1,primary,storm_index_selected
storm_140_2014122322_20141224,2014-12-24,storm_140_2014122322,2014-12-23T22:30:00Z,-57.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
storm_141_2014122422_20141224,2014-12-24,storm_141_2014122422,2014-12-24T22:30:00Z,-53.0,moderate_storm,dst_threshold_pm1,storm_min_day,primary,storm_index_selected
storm_141_2014122422_20141225,2014-12-25,storm_141_2014122422,2014-12-24T22:30:00Z,-53.0,moderate_storm,dst_threshold_pm1,storm_day_plus_1,primary,storm_index_selected
